label,path,split
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador04-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador08-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador08-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador08-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador09-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador09-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador09-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador02-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador02-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador02-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador06-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador06-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador06-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador01-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador01-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador01-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador12-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador12-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador12-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador03-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador03-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador03-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador07-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador07-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador07-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador05-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador05-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador05-4.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador11-3.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador11-1.pt,train
Aproveitar,../MINDS_tensors_32/Aproveitar/05AproveitarSinalizador11-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador04-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador04-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador04-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador05-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador05-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador05-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador02-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador02-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador02-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador12-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador12-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador12-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador09-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador09-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador09-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador07-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador07-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador07-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador10-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador10-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador10-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador08-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador08-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador08-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador11-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador11-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador11-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador06-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador06-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador06-4.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador01-3.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador01-1.pt,train
Cinco,../MINDS_tensors_32/Cinco/10CincoSinalizador01-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador10-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador10-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador10-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador08-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador08-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador08-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador09-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador09-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador09-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador02-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador02-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador02-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador01-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador01-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador01-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador06-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador06-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador06-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador07-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador07-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador07-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador12-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador12-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador12-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador11-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador11-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador11-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador05-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador05-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador05-4.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador04-3.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador04-1.pt,train
America,../MINDS_tensors_32/America/04AmericaSinalizador04-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador02-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador02-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador02-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador06-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador06-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador06-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador03-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador03-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador03-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador09-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador09-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador09-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador11-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador11-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador11-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador08-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador08-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador08-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador05-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador05-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador05-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador10-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador10-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador10-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador04-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador04-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador04-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador12-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador12-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador12-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador07-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador07-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador07-4.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador01-3.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador01-1.pt,train
Bala,../MINDS_tensors_32/Bala/06BalaSinalizador01-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador09-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador09-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador09-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador07-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador07-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador07-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador04-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador04-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador04-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador02-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador02-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador02-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador10-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador10-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador10-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador08-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador08-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador08-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador05-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador05-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador05-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador01-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador01-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador01-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador03-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador03-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador03-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador12-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador12-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador12-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador06-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador06-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador06-4.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador11-3.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador11-1.pt,train
Ruim,../MINDS_tensors_32/Ruim/17RuimSinalizador11-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador08-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador08-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador08-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador07-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador07-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador07-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador11-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador11-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador11-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador01-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador01-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador01-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador06-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador06-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador06-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador10-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador10-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador10-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador04-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador04-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador04-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador12-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador12-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador12-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador05-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador05-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador05-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador02-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador02-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador02-4.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador09-3.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador09-1.pt,train
Aluno,../MINDS_tensors_32/Aluno/02AlunoSinalizador09-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador01-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador01-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador01-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador07-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador07-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador07-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador10-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador10-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador10-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador06-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador06-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador06-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador05-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador05-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador05-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador04-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador04-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador04-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador02-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador02-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador02-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador12-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador12-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador12-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador03-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador03-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador03-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador11-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador11-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador11-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador09-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador09-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador09-4.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador08-3.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador08-1.pt,train
Banco,../MINDS_tensors_32/Banco/07BancoSinalizador08-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador02-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador02-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador02-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador05-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador05-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador05-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador07-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador07-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador07-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador11-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador11-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador11-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador08-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador08-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador08-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador04-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador04-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador04-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador03-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador03-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador03-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador01-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador01-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador01-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador06-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador06-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador06-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador12-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador12-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador12-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador09-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador09-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador09-4.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador10-3.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador10-1.pt,train
Acontecer,../MINDS_tensors_32/Acontecer/01AcontecerSinalizador10-4.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador08-3.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador08-1.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador08-4.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador02-3.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador02-1.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador02-4.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador12-3.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador12-1.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador12-4.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador05-3.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador05-1.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador05-4.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador11-3.pt,train
Barulho,../MINDS_tensors_32/Barulho/09BarulhoSinalizador11-1.pt,train
